image,qual_mos,dist_prob
VizWiz_train_00000912,0.236969696969697,"[0.030303030303030304, 0.030303030303030304, 0.09090909090909091, 0.7575757575757576, 0.030303030303030304, 0.12121212121212122, 0.0]"
VizWiz_train_00000806,0.581212121212121,"[0.12121212121212122, 0.06060606060606061, 0.5151515151515151, 0.2727272727272727, 0.09090909090909091, 0.18181818181818182, 0.0]"
VizWiz_train_00000583,0.662758620689655,"[0.2413793103448276, 0.10344827586206896, 0.10344827586206896, 0.0, 0.27586206896551724, 0.4482758620689655, 0.0]"
VizWiz_train_00000972,0.768064516129032,"[0.0967741935483871, 0.06451612903225806, 0.22580645161290322, 0.03225806451612903, 0.03225806451612903, 0.6774193548387096, 0.0]"
VizWiz_train_00000036,0.16125,"[0.84375, 0.28125, 0.46875, 0.21875, 0.09375, 0.0, 0.03125]"
VizWiz_train_00000909,0.286944444444444,"[0.6944444444444444, 0.6111111111111112, 0.0, 0.05555555555555555, 0.1388888888888889, 0.0, 0.0]"
VizWiz_train_00000637,0.403,"[0.7, 0.4666666666666667, 0.0, 0.03333333333333333, 0.1, 0.0, 0.0]"
VizWiz_train_00000068,0.274516129032258,"[0.45161290322580644, 0.3548387096774194, 0.06451612903225806, 0.3870967741935484, 0.25806451612903225, 0.0, 0.0]"
VizWiz_train_00000313,0.623611111111111,"[0.08333333333333333, 0.0, 0.19444444444444445, 0.1111111111111111, 0.4166666666666667, 0.2777777777777778, 0.0]"
VizWiz_train_00000740,0.393636363636364,"[0.5454545454545454, 0.18181818181818182, 0.09090909090909091, 0.06060606060606061, 0.21212121212121213, 0.12121212121212122, 0.0]"
VizWiz_train_00000707,0.24962962962963,"[0.9259259259259259, 0.2962962962962963, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0]"
VizWiz_train_00000885,0.639428571428571,"[0.2, 0.05714285714285714, 0.02857142857142857, 0.11428571428571428, 0.2, 0.4857142857142857, 0.0]"
VizWiz_train_00000681,0.568333333333333,"[0.2777777777777778, 0.0, 0.5555555555555556, 0.25, 0.1111111111111111, 0.16666666666666666, 0.027777777777777776]"
VizWiz_train_00000252,0.5478125,"[0.1875, 0.21875, 0.09375, 0.03125, 0.5, 0.28125, 0.0]"
VizWiz_train_00000446,0.8325,"[0.0625, 0.03125, 0.15625, 0.0, 0.0, 0.78125, 0.0]"
VizWiz_train_00000437,0.821290322580645,"[0.0967741935483871, 0.0, 0.16129032258064516, 0.0, 0.12903225806451613, 0.8387096774193549, 0.0]"
VizWiz_train_00000930,0.548888888888889,"[0.3611111111111111, 0.1111111111111111, 0.1111111111111111, 0.027777777777777776, 0.3333333333333333, 0.2222222222222222, 0.0]"
VizWiz_train_00000692,0.296315789473684,"[0.6842105263157895, 0.21052631578947367, 0.3157894736842105, 0.10526315789473684, 0.15789473684210525, 0.0, 0.02631578947368421]"
VizWiz_train_00000582,0.215,"[0.8529411764705882, 0.29411764705882354, 0.0, 0.058823529411764705, 0.14705882352941177, 0.029411764705882353, 0.0]"
VizWiz_train_00000346,0.194848484848485,"[0.7878787878787878, 0.3939393939393939, 0.030303030303030304, 0.09090909090909091, 0.30303030303030304, 0.0, 0.0]"
VizWiz_train_00000339,0.577931034482759,"[0.5517241379310345, 0.06896551724137931, 0.034482758620689655, 0.10344827586206896, 0.06896551724137931, 0.27586206896551724, 0.0]"
VizWiz_train_00000764,0.391818181818182,"[0.6363636363636364, 0.2727272727272727, 0.09090909090909091, 0.09090909090909091, 0.30303030303030304, 0.0, 0.0]"
VizWiz_train_00000558,0.378571428571428,"[0.6428571428571429, 0.39285714285714285, 0.10714285714285714, 0.10714285714285714, 0.2857142857142857, 0.0, 0.0]"
VizWiz_train_00000100,0.483636363636364,"[0.5454545454545454, 0.36363636363636365, 0.18181818181818182, 0.030303030303030304, 0.15151515151515152, 0.09090909090909091, 0.0]"
VizWiz_train_00000534,0.371875,"[0.34375, 0.09375, 0.375, 0.1875, 0.25, 0.1875, 0.0]"
VizWiz_train_00000117,0.707333333333333,"[0.1, 0.1, 0.13333333333333333, 0.06666666666666667, 0.23333333333333334, 0.6333333333333333, 0.0]"
VizWiz_train_00000556,0.713870967741936,"[0.12903225806451613, 0.03225806451612903, 0.3548387096774194, 0.3225806451612903, 0.06451612903225806, 0.41935483870967744, 0.0]"
VizWiz_train_00000386,0.37972972972973,"[0.5135135135135135, 0.21621621621621623, 0.40540540540540543, 0.10810810810810811, 0.16216216216216217, 0.02702702702702703, 0.0]"
VizWiz_train_00000522,0.744705882352941,"[0.0, 0.058823529411764705, 0.29411764705882354, 0.08823529411764706, 0.058823529411764705, 0.5588235294117647, 0.0]"
VizWiz_train_00000473,0.395882352941176,"[0.7352941176470589, 0.4411764705882353, 0.029411764705882353, 0.08823529411764706, 0.23529411764705882, 0.0, 0.0]"
VizWiz_train_00000703,0.676388888888889,"[0.25, 0.08333333333333333, 0.19444444444444445, 0.08333333333333333, 0.1111111111111111, 0.3888888888888889, 0.0]"
VizWiz_train_00000919,0.493611111111111,"[0.25, 0.19444444444444445, 0.0, 0.16666666666666666, 0.16666666666666666, 0.3888888888888889, 0.0]"
VizWiz_train_00000802,0.288787878787879,"[0.696969696969697, 0.36363636363636365, 0.030303030303030304, 0.18181818181818182, 0.12121212121212122, 0.030303030303030304, 0.0]"
VizWiz_train_00000735,0.624285714285714,"[0.35714285714285715, 0.14285714285714285, 0.14285714285714285, 0.0, 0.25, 0.39285714285714285, 0.0]"
VizWiz_train_00000370,0.682903225806452,"[0.2903225806451613, 0.0967741935483871, 0.1935483870967742, 0.12903225806451613, 0.16129032258064516, 0.45161290322580644, 0.0]"
VizWiz_train_00000618,0.711,"[0.23333333333333334, 0.06666666666666667, 0.16666666666666666, 0.03333333333333333, 0.13333333333333333, 0.6333333333333333, 0.0]"
VizWiz_train_00000035,0.254375,"[0.5625, 0.15625, 0.25, 0.125, 0.15625, 0.09375, 0.0]"
VizWiz_train_00000768,0.705151515151515,"[0.06060606060606061, 0.030303030303030304, 0.12121212121212122, 0.030303030303030304, 0.2727272727272727, 0.6060606060606061, 0.0]"
VizWiz_train_00000546,0.285357142857143,"[0.75, 0.7142857142857143, 0.03571428571428571, 0.0, 0.07142857142857142, 0.03571428571428571, 0.0]"
VizWiz_train_00000268,0.29741935483871,"[0.6451612903225806, 0.3548387096774194, 0.06451612903225806, 0.3225806451612903, 0.3225806451612903, 0.0, 0.0]"
VizWiz_train_00000402,0.653333333333333,"[0.06060606060606061, 0.06060606060606061, 0.5454545454545454, 0.12121212121212122, 0.21212121212121213, 0.24242424242424243, 0.030303030303030304]"
VizWiz_train_00000000,0.625384615384615,"[0.2692307692307692, 0.11538461538461539, 0.2692307692307692, 0.038461538461538464, 0.07692307692307693, 0.38461538461538464, 0.0]"
VizWiz_train_00000074,0.37764705882353,"[0.7352941176470589, 0.29411764705882354, 0.029411764705882353, 0.029411764705882353, 0.17647058823529413, 0.0, 0.0]"
VizWiz_train_00000672,0.3615625,"[0.53125, 0.3125, 0.40625, 0.09375, 0.34375, 0.0, 0.0]"
VizWiz_train_00000204,0.511724137931034,"[0.3793103448275862, 0.034482758620689655, 0.034482758620689655, 0.034482758620689655, 0.13793103448275862, 0.5517241379310345, 0.0]"
VizWiz_train_00000430,0.363428571428571,"[0.6857142857142857, 0.34285714285714286, 0.22857142857142856, 0.0, 0.08571428571428572, 0.02857142857142857, 0.02857142857142857]"
VizWiz_train_00000862,0.720666666666667,"[0.16666666666666666, 0.0, 0.13333333333333333, 0.2, 0.2, 0.4, 0.0]"
VizWiz_train_00000303,0.3592,"[0.64, 0.04, 0.56, 0.32, 0.12, 0.0, 0.0]"
VizWiz_train_00000858,0.684285714285714,"[0.14285714285714285, 0.02857142857142857, 0.17142857142857143, 0.02857142857142857, 0.17142857142857143, 0.5714285714285714, 0.0]"
VizWiz_train_00000944,0.322258064516129,"[0.6129032258064516, 0.3870967741935484, 0.03225806451612903, 0.06451612903225806, 0.16129032258064516, 0.06451612903225806, 0.0]"
VizWiz_train_00000119,0.424137931034483,"[0.7241379310344828, 0.4482758620689655, 0.13793103448275862, 0.06896551724137931, 0.13793103448275862, 0.0, 0.0]"
VizWiz_train_00000826,0.426551724137931,"[0.6206896551724138, 0.3448275862068966, 0.10344827586206896, 0.06896551724137931, 0.20689655172413793, 0.06896551724137931, 0.0]"
VizWiz_train_00000305,0.608484848484849,"[0.15151515151515152, 0.030303030303030304, 0.36363636363636365, 0.12121212121212122, 0.030303030303030304, 0.3939393939393939, 0.030303030303030304]"
VizWiz_train_00000815,0.691212121212121,"[0.09090909090909091, 0.0, 0.15151515151515152, 0.21212121212121213, 0.030303030303030304, 0.6666666666666666, 0.0]"
VizWiz_train_00000893,0.6,"[0.2571428571428571, 0.08571428571428572, 0.05714285714285714, 0.11428571428571428, 0.2, 0.42857142857142855, 0.0]"
VizWiz_train_00000236,0.604375,"[0.25, 0.03125, 0.03125, 0.0625, 0.40625, 0.40625, 0.03125]"
VizWiz_train_00000756,0.408387096774194,"[0.25806451612903225, 0.45161290322580644, 0.3548387096774194, 0.0967741935483871, 0.1935483870967742, 0.12903225806451613, 0.0]"
VizWiz_train_00000465,0.608,"[0.3333333333333333, 0.1, 0.03333333333333333, 0.03333333333333333, 0.16666666666666666, 0.4666666666666667, 0.0]"
VizWiz_train_00000030,0.15448275862069,"[0.41379310344827586, 0.27586206896551724, 0.7931034482758621, 0.10344827586206896, 0.0, 0.034482758620689655, 0.0]"
VizWiz_train_00000512,0.4528125,"[0.3125, 0.25, 0.21875, 0.09375, 0.25, 0.09375, 0.0]"
VizWiz_train_00000164,0.434838709677419,"[0.1935483870967742, 0.0967741935483871, 0.6451612903225806, 0.3548387096774194, 0.16129032258064516, 0.0967741935483871, 0.0]"
VizWiz_train_00000469,0.785714285714286,"[0.05714285714285714, 0.0, 0.05714285714285714, 0.02857142857142857, 0.0, 0.8857142857142857, 0.0]"
VizWiz_train_00000046,0.367741935483871,"[0.7096774193548387, 0.25806451612903225, 0.06451612903225806, 0.0967741935483871, 0.1935483870967742, 0.03225806451612903, 0.0]"
VizWiz_train_00000871,0.513611111111111,"[0.5555555555555556, 0.19444444444444445, 0.05555555555555555, 0.1111111111111111, 0.16666666666666666, 0.1111111111111111, 0.0]"
VizWiz_train_00000235,0.542058823529412,"[0.0, 0.11764705882352941, 0.6764705882352942, 0.08823529411764706, 0.08823529411764706, 0.17647058823529413, 0.0]"
VizWiz_train_00000012,0.611515151515151,"[0.48484848484848486, 0.15151515151515152, 0.09090909090909091, 0.030303030303030304, 0.15151515151515152, 0.21212121212121213, 0.0]"
VizWiz_train_00000700,0.571515151515152,"[0.3939393939393939, 0.21212121212121213, 0.12121212121212122, 0.06060606060606061, 0.18181818181818182, 0.2727272727272727, 0.0]"
VizWiz_train_00000389,0.447931034482759,"[0.5172413793103449, 0.3103448275862069, 0.10344827586206896, 0.13793103448275862, 0.20689655172413793, 0.2413793103448276, 0.0]"
VizWiz_train_00000798,0.638571428571428,"[0.22857142857142856, 0.08571428571428572, 0.2, 0.14285714285714285, 0.11428571428571428, 0.4, 0.02857142857142857]"
VizWiz_train_00000984,0.418387096774193,"[0.3225806451612903, 0.16129032258064516, 0.16129032258064516, 0.1935483870967742, 0.3548387096774194, 0.1935483870967742, 0.0]"
VizWiz_train_00000547,0.563888888888889,"[0.05555555555555555, 0.05555555555555555, 0.19444444444444445, 0.6666666666666666, 0.05555555555555555, 0.16666666666666666, 0.0]"
VizWiz_train_00000644,0.51551724137931,"[0.5517241379310345, 0.10344827586206896, 0.20689655172413793, 0.20689655172413793, 0.2413793103448276, 0.10344827586206896, 0.0]"
VizWiz_train_00000851,0.668787878787879,"[0.24242424242424243, 0.18181818181818182, 0.12121212121212122, 0.06060606060606061, 0.21212121212121213, 0.3333333333333333, 0.0]"
VizWiz_train_00000572,0.394516129032258,"[0.5806451612903226, 0.3870967741935484, 0.0967741935483871, 0.12903225806451613, 0.1935483870967742, 0.0, 0.0]"
VizWiz_train_00000160,0.475161290322581,"[0.12903225806451613, 0.03225806451612903, 0.8709677419354839, 0.0967741935483871, 0.0967741935483871, 0.0967741935483871, 0.06451612903225806]"
VizWiz_train_00000169,0.502571428571429,"[0.4857142857142857, 0.11428571428571428, 0.08571428571428572, 0.05714285714285714, 0.14285714285714285, 0.14285714285714285, 0.0]"
VizWiz_train_00000850,0.361,"[0.8, 0.3, 0.06666666666666667, 0.0, 0.3333333333333333, 0.03333333333333333, 0.0]"
VizWiz_train_00000602,0.585806451612903,"[0.3225806451612903, 0.1935483870967742, 0.06451612903225806, 0.16129032258064516, 0.1935483870967742, 0.3548387096774194, 0.0]"
VizWiz_train_00000613,0.781666666666667,"[0.1388888888888889, 0.027777777777777776, 0.19444444444444445, 0.027777777777777776, 0.1111111111111111, 0.6111111111111112, 0.0]"
VizWiz_train_00000307,0.490645161290323,"[0.5483870967741935, 0.12903225806451613, 0.12903225806451613, 0.03225806451612903, 0.22580645161290322, 0.22580645161290322, 0.0]"
VizWiz_train_00000010,0.529411764705882,"[0.4411764705882353, 0.11764705882352941, 0.14705882352941177, 0.0, 0.35294117647058826, 0.11764705882352941, 0.0]"
VizWiz_train_00000516,0.266153846153846,"[0.6923076923076923, 0.6538461538461539, 0.0, 0.0, 0.15384615384615385, 0.0, 0.0]"
VizWiz_train_00000630,0.4603125,"[0.40625, 0.15625, 0.21875, 0.125, 0.28125, 0.125, 0.0]"
VizWiz_train_00000376,0.326363636363636,"[0.7878787878787878, 0.2727272727272727, 0.030303030303030304, 0.09090909090909091, 0.21212121212121213, 0.0, 0.0]"
VizWiz_train_00000738,0.587647058823529,"[0.11764705882352941, 0.08823529411764706, 0.08823529411764706, 0.029411764705882353, 0.35294117647058826, 0.35294117647058826, 0.0]"
VizWiz_train_00000315,0.6834375,"[0.125, 0.09375, 0.15625, 0.03125, 0.1875, 0.53125, 0.0]"
VizWiz_train_00000687,0.416,"[0.6571428571428571, 0.3142857142857143, 0.02857142857142857, 0.11428571428571428, 0.11428571428571428, 0.05714285714285714, 0.0]"
VizWiz_train_00000306,0.568181818181818,"[0.18181818181818182, 0.09090909090909091, 0.36363636363636365, 0.09090909090909091, 0.36363636363636365, 0.24242424242424243, 0.0]"
VizWiz_train_00000333,0.402,"[0.6571428571428571, 0.2571428571428571, 0.0, 0.08571428571428572, 0.2571428571428571, 0.02857142857142857, 0.0]"
VizWiz_train_00000351,0.776666666666667,"[0.13333333333333333, 0.0, 0.16666666666666666, 0.06666666666666667, 0.2, 0.5666666666666667, 0.0]"
VizWiz_train_00000953,0.636969696969697,"[0.18181818181818182, 0.030303030303030304, 0.18181818181818182, 0.12121212121212122, 0.2727272727272727, 0.36363636363636365, 0.0]"
VizWiz_train_00000574,0.623225806451613,"[0.3225806451612903, 0.1935483870967742, 0.16129032258064516, 0.06451612903225806, 0.0967741935483871, 0.2903225806451613, 0.0]"
VizWiz_train_00000785,0.724,"[0.05714285714285714, 0.05714285714285714, 0.17142857142857143, 0.08571428571428572, 0.14285714285714285, 0.5142857142857142, 0.0]"
VizWiz_train_00000771,0.5724,"[0.28, 0.04, 0.28, 0.16, 0.12, 0.32, 0.0]"
VizWiz_train_00000398,0.73,"[0.0625, 0.0625, 0.15625, 0.0625, 0.15625, 0.65625, 0.03125]"
VizWiz_train_00000201,0.410967741935484,"[0.41935483870967744, 0.16129032258064516, 0.0967741935483871, 0.16129032258064516, 0.41935483870967744, 0.06451612903225806, 0.0]"
VizWiz_train_00000598,0.210833333333333,"[0.2222222222222222, 0.1111111111111111, 0.6666666666666666, 0.05555555555555555, 0.0, 0.1111111111111111, 0.0]"
VizWiz_train_00000677,0.256774193548387,"[0.06451612903225806, 0.03225806451612903, 0.06451612903225806, 0.7419354838709677, 0.03225806451612903, 0.12903225806451613, 0.0]"
VizWiz_train_00000319,0.747241379310345,"[0.13793103448275862, 0.034482758620689655, 0.13793103448275862, 0.10344827586206896, 0.10344827586206896, 0.6206896551724138, 0.0]"
VizWiz_train_00000114,0.755483870967742,"[0.12903225806451613, 0.03225806451612903, 0.12903225806451613, 0.06451612903225806, 0.03225806451612903, 0.7419354838709677, 0.0]"
VizWiz_train_00000301,0.534,"[0.44, 0.16, 0.28, 0.04, 0.16, 0.16, 0.0]"
VizWiz_train_00000278,0.296,"[0.7428571428571429, 0.2857142857142857, 0.34285714285714286, 0.08571428571428572, 0.17142857142857143, 0.02857142857142857, 0.0]"
VizWiz_train_00000431,0.33875,"[0.5625, 0.28125, 0.0, 0.125, 0.21875, 0.15625, 0.0]"
VizWiz_train_00000958,0.278666666666667,"[0.6666666666666666, 0.26666666666666666, 0.3333333333333333, 0.23333333333333334, 0.23333333333333334, 0.0, 0.0]"
VizWiz_train_00000645,0.599032258064516,"[0.2903225806451613, 0.06451612903225806, 0.0967741935483871, 0.12903225806451613, 0.3225806451612903, 0.3225806451612903, 0.0]"
VizWiz_train_00000147,0.402571428571429,"[0.37142857142857144, 0.2, 0.0, 0.3142857142857143, 0.22857142857142856, 0.08571428571428572, 0.0]"
VizWiz_train_00000266,0.582941176470588,"[0.29411764705882354, 0.20588235294117646, 0.23529411764705882, 0.14705882352941177, 0.058823529411764705, 0.20588235294117646, 0.0]"
VizWiz_train_00000551,0.678055555555556,"[0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.6666666666666666, 0.0]"
VizWiz_train_00000621,0.634545454545455,"[0.18181818181818182, 0.0, 0.42424242424242425, 0.15151515151515152, 0.030303030303030304, 0.3939393939393939, 0.0]"
VizWiz_train_00000212,0.3471875,"[0.6875, 0.5625, 0.03125, 0.1875, 0.21875, 0.03125, 0.0]"
VizWiz_train_00000565,0.608275862068966,"[0.41379310344827586, 0.06896551724137931, 0.034482758620689655, 0.10344827586206896, 0.1724137931034483, 0.3793103448275862, 0.0]"
VizWiz_train_00000684,0.323636363636364,"[0.7272727272727273, 0.3333333333333333, 0.09090909090909091, 0.18181818181818182, 0.030303030303030304, 0.0, 0.0]"
VizWiz_train_00000272,0.576176470588235,"[0.17647058823529413, 0.11764705882352941, 0.38235294117647056, 0.08823529411764706, 0.08823529411764706, 0.3235294117647059, 0.0]"
VizWiz_train_00000968,0.798333333333333,"[0.13333333333333333, 0.06666666666666667, 0.1, 0.03333333333333333, 0.06666666666666667, 0.8, 0.0]"
VizWiz_train_00000529,0.538857142857143,"[0.2571428571428571, 0.14285714285714285, 0.14285714285714285, 0.22857142857142856, 0.2, 0.2, 0.0]"
VizWiz_train_00000357,0.403333333333333,"[0.5454545454545454, 0.18181818181818182, 0.24242424242424243, 0.24242424242424243, 0.18181818181818182, 0.12121212121212122, 0.0]"
VizWiz_train_00000665,0.642,"[0.08571428571428572, 0.02857142857142857, 0.2571428571428571, 0.11428571428571428, 0.14285714285714285, 0.4857142857142857, 0.0]"
VizWiz_train_00000027,0.155384615384615,"[0.0, 0.038461538461538464, 0.0, 0.9230769230769231, 0.038461538461538464, 0.15384615384615385, 0.038461538461538464]"
VizWiz_train_00000016,0.5775,"[0.42857142857142855, 0.17857142857142858, 0.17857142857142858, 0.0, 0.25, 0.21428571428571427, 0.0]"
VizWiz_train_00000216,0.280294117647059,"[0.23529411764705882, 0.08823529411764706, 0.7058823529411765, 0.47058823529411764, 0.08823529411764706, 0.029411764705882353, 0.0]"
VizWiz_train_00000441,0.317666666666667,"[0.4, 0.2, 0.43333333333333335, 0.13333333333333333, 0.4, 0.03333333333333333, 0.0]"
VizWiz_train_00000423,0.698,"[0.2857142857142857, 0.02857142857142857, 0.11428571428571428, 0.05714285714285714, 0.2571428571428571, 0.34285714285714286, 0.0]"
VizWiz_train_00000791,0.382666666666667,"[0.36666666666666664, 0.23333333333333334, 0.7666666666666667, 0.3333333333333333, 0.23333333333333334, 0.0, 0.03333333333333333]"
VizWiz_train_00000900,0.602727272727273,"[0.5151515151515151, 0.15151515151515152, 0.06060606060606061, 0.030303030303030304, 0.21212121212121213, 0.30303030303030304, 0.0]"
